Date,Open,High,Low,Close,Volume
2005-01-03,7.652653248242242,7.652653248242242,7.445394011071328,7.58441686630249,267640
2005-01-04,7.606737947601571,7.713237259847979,7.5123547627397675,7.619492053985596,199860
2005-01-05,7.651373775203537,7.651373775203537,7.177547230796766,7.375240325927734,379190
2005-01-06,7.270019798036302,7.3835344331098085,7.174361882869322,7.30828332901001,76840
2005-01-07,7.3420799818478955,7.442202502551084,7.174359692059939,7.348457336425781,103560
2005-01-10,7.45814494495821,7.644997290065379,7.413504681279289,7.496408462524414,76890
2005-01-11,7.907738863403606,7.907738863403606,7.238132409461476,7.305092811584473,207190
2005-01-12,7.301905935842416,7.333792110130796,6.847848614183318,6.88930082321167,135510
2005-01-13,6.764945925271811,7.219003322169257,6.764945925271811,7.112504005432129,71420
2005-01-14,7.204970681893025,7.206246031203872,7.046815811965636,7.171171188354492,131690
2005-01-17,7.078700667964913,7.094643443668285,6.938401930699187,7.043625831604004,25840
2005-01-18,7.157139083734607,7.157139083734607,6.855497467622875,6.927559852600098,23680
2005-01-19,6.8555013887777605,7.078704002846455,6.8555013887777605,6.863791465759277,50470
2005-01-20,6.865067892939659,6.9511597796317135,6.855501857450214,6.892489433288574,35440
2005-01-24,7.014930594876153,7.014930594876153,6.761755173015023,6.90651798248291,86860
2005-01-25,6.896952577518024,6.919273324132392,6.708825435765061,6.807672023773193,31670
2005-01-27,6.95115941793488,6.99580030638454,6.928839277799153,6.972204208374023,19600
2005-01-28,7.059571506982053,7.301905567913535,7.059571506982053,7.276396751403809,60740
2005-01-31,7.333790573962175,7.393098882206271,7.145662854062814,7.228566646575928,104170
2005-02-01,7.097832798695219,7.4135045315744525,6.960722725103862,7.313382625579834,156690
2005-02-02,7.238134676254401,7.588880792191175,7.238134676254401,7.469627380371094,167500
2005-02-03,7.333793940202396,7.792953383270221,7.333793940202396,7.759791851043701,320080
2005-02-04,7.812082039522001,7.904551873956128,7.65265179381747,7.727902889251709,174730
2005-02-07,7.812082039522001,7.875854381075062,7.684537964594001,7.727902889251709,82790
2005-02-08,7.891796810857944,7.891796810857944,7.668594233542239,7.807617664337158,127500
2005-02-09,7.812081660171698,8.352868754877349,7.812081660171698,8.204279899597168,203880
2005-02-10,8.258488020212829,8.452993147900422,8.22660184397545,8.350957870483398,175500
2005-02-11,8.442150107114577,8.848378416588623,8.387943800595737,8.614335060119629,286100
2005-02-14,8.641121139328678,8.800551416407886,8.315883228124319,8.359248161315918,100850
2005-02-15,8.449802332432373,8.544184879355154,7.888607840391345,7.987454414367676,130310
2005-02-16,8.095868550649037,8.134132081320773,7.866289191153187,7.949193000793457,40480
2005-02-17,7.821646841534521,7.906463349120987,7.796138030565791,7.861823081970215,62370
